Date,Open,High,Low,Close,Adj Close,Volume
2023-08-02,644.000000,644.299988,616.450012,622.650024,622.650024,15762687
2023-08-03,623.000000,626.450012,614.150024,618.950012,618.950012,11458920
2023-08-04,624.849976,625.000000,613.299988,615.000000,615.000000,11806739
2023-08-07,619.000000,619.000000,608.500000,609.500000,609.500000,9893466
2023-08-08,612.549988,614.750000,605.250000,607.299988,607.299988,8863640
2023-08-09,610.599976,624.000000,605.349976,622.549988,622.549988,13362350
2023-08-10,623.000000,628.299988,598.000000,618.250000,618.250000,53116980
2023-08-11,619.750000,624.750000,610.000000,611.799988,611.799988,9347707
2023-08-14,612.000000,612.000000,594.500000,607.349976,607.349976,14492164
2023-08-16,606.700012,621.349976,597.299988,618.750000,618.750000,14562074
2023-08-17,620.000000,622.000000,611.000000,613.750000,613.750000,12119293
2023-08-18,612.799988,620.099976,610.900024,615.799988,615.799988,11190760
2023-08-21,617.000000,623.299988,614.799988,620.500000,620.500000,9580365
2023-08-22,621.799988,626.500000,618.599976,620.200012,620.200012,8534395
2023-08-23,622.750000,622.750000,613.150024,613.900024,613.900024,8248333
2023-08-24,618.000000,619.000000,609.650024,610.950012,610.950012,7096025
2023-08-25,610.849976,616.700012,593.299988,605.099976,605.099976,16075509
2023-08-28,605.400024,608.500000,601.549988,602.400024,602.400024,7479254
2023-08-29,603.599976,610.500000,603.599976,607.150024,607.150024,6956667
2023-08-30,611.200012,612.900024,605.000000,605.549988,605.549988,5676055
2023-08-31,608.799988,609.650024,599.049988,601.000000,601.000000,10544271
2023-09-01,604.200012,614.900024,601.900024,611.200012,611.200012,10297492
2023-09-04,615.599976,615.599976,606.000000,609.000000,609.000000,8392665
2023-09-05,610.000000,618.900024,608.049988,611.150024,611.150024,8560651
2023-09-06,611.150024,612.549988,605.599976,610.250000,610.250000,6520064
2023-09-07,610.900024,616.500000,609.049988,614.900024,614.900024,6520293
2023-09-08,617.950012,628.900024,614.200012,627.250000,627.250000,16190749
2023-09-11,634.650024,635.400024,630.500000,634.849976,634.849976,8780510
2023-09-12,638.000000,639.000000,615.250000,620.799988,620.799988,12541377
2023-09-13,621.000000,628.500000,619.549988,625.900024,625.900024,6988358
2023-09-14,628.099976,630.799988,623.299988,624.599976,624.599976,5722295
2023-09-15,628.700012,636.500000,627.150024,634.250000,634.250000,18917805
2023-09-18,635.900024,644.200012,633.150024,640.650024,640.650024,11108349
2023-09-20,640.700012,647.000000,637.000000,638.500000,638.500000,11777925
2023-09-21,638.500000,641.700012,624.000000,627.049988,627.049988,9266854
2023-09-22,628.000000,630.799988,619.000000,620.450012,620.450012,6551917
2023-09-25,623.849976,625.200012,617.900024,618.700012,618.700012,6390681
2023-09-26,618.700012,625.700012,617.950012,619.799988,619.799988,6271108
2023-09-27,619.950012,621.900024,616.750000,620.150024,620.150024,5960490
2023-09-28,622.900024,623.799988,612.250000,614.099976,614.099976,6768196
2023-09-29,618.700012,633.000000,617.000000,630.200012,630.200012,8969405
2023-10-03,632.599976,632.650024,618.599976,620.450012,620.450012,6894577
2023-10-04,620.799988,620.799988,608.299988,613.599976,613.599976,7612709
2023-10-05,619.000000,621.349976,614.650024,619.599976,619.599976,7893892
2023-10-06,627.000000,627.349976,620.000000,622.450012,622.450012,7922379
2023-10-09,620.799988,622.000000,613.700012,617.349976,617.349976,6381189
2023-10-10,620.000000,632.500000,617.599976,630.549988,630.549988,9833429
2023-10-11,633.000000,637.799988,632.599976,634.000000,634.000000,7701931
2023-10-12,637.000000,640.200012,635.049988,636.950012,636.950012,5928732
2023-10-13,633.950012,669.000000,633.000000,667.099976,667.099976,28011678
2023-10-16,668.549988,677.799988,661.250000,666.200012,666.200012,20005816
2023-10-17,670.000000,670.900024,654.650024,655.700012,655.700012,10263992
2023-10-18,658.599976,672.250000,653.799988,668.500000,668.500000,14908778
2023-10-19,662.950012,672.299988,658.599976,668.799988,668.799988,10633043
2023-10-20,666.650024,676.400024,660.500000,663.200012,663.200012,11759568
2023-10-23,663.650024,667.250000,645.000000,647.349976,647.349976,8564004
2023-10-25,650.000000,651.900024,636.049988,637.849976,637.849976,8229559
2023-10-26,635.000000,635.650024,624.150024,626.549988,626.549988,8889373
2023-10-27,630.000000,643.950012,628.450012,641.049988,641.049988,10232856
2023-10-30,643.799988,643.799988,621.849976,628.500000,628.500000,12786883
2023-10-31,642.000000,642.000000,627.299988,628.650024,628.650024,11395766
2023-11-01,630.000000,633.799988,626.299988,627.700012,627.700012,8785264
2023-11-02,632.000000,638.200012,630.099976,636.450012,636.450012,9934305
2023-11-03,662.000000,666.000000,646.200012,647.500000,647.500000,23087856
2023-11-06,652.849976,652.849976,643.200012,646.049988,646.049988,10801301
2023-11-07,645.000000,649.900024,643.299988,645.000000,645.000000,6588073
2023-11-08,648.000000,649.049988,641.900024,642.549988,642.549988,6551864
2023-11-09,644.000000,653.650024,642.700012,649.349976,649.349976,10155047
2023-11-10,649.349976,652.950012,644.000000,651.049988,651.049988,6425792
2023-11-13,653.000000,654.000000,649.299988,653.250000,653.250000,3279829
2023-11-15,660.000000,673.500000,656.549988,671.549988,671.549988,11324434
2023-11-16,674.000000,685.500000,670.900024,680.400024,680.400024,17501373
2023-11-17,682.500000,687.650024,679.599976,681.549988,681.549988,9563220
2023-11-20,682.000000,686.750000,670.700012,674.299988,674.299988,8324354
2023-11-21,677.000000,683.299988,675.000000,681.700012,681.700012,7291057
2023-11-22,683.950012,687.349976,676.049988,681.200012,681.200012,9279642
2023-11-23,683.200012,685.900024,677.049988,679.950012,679.950012,5885370
2023-11-24,681.400024,681.950012,671.250000,673.700012,673.700012,6951690
2023-11-28,677.450012,699.450012,674.250000,697.500000,697.500000,16015860
2023-11-29,702.750000,714.400024,694.349976,712.349976,712.349976,16122864
2023-11-30,716.299988,717.250000,697.000000,706.400024,706.400024,24275245
2023-12-01,708.000000,711.000000,703.000000,705.450012,705.450012,10565415
2023-12-04,716.000000,717.000000,704.799988,705.599976,705.599976,9348036
2023-12-05,705.900024,714.900024,705.000000,708.950012,708.950012,9601509
2023-12-06,709.049988,724.799988,709.000000,722.450012,722.450012,12148825
2023-12-07,725.000000,727.500000,716.000000,721.950012,721.950012,10451801
2023-12-08,722.049988,727.599976,707.500000,714.549988,714.549988,8557203
2023-12-11,717.799988,726.500000,716.549988,720.799988,720.799988,6403209
2023-12-12,724.799988,724.799988,713.000000,715.400024,715.400024,6461539
2023-12-13,716.000000,721.450012,713.500000,720.299988,720.299988,5807736
2023-12-14,724.000000,724.700012,718.599976,719.750000,719.750000,6732352
2023-12-15,723.900024,734.000000,721.250000,732.400024,732.400024,12082079
2023-12-18,732.900024,734.750000,728.099976,730.799988,730.799988,5450397
2023-12-19,732.599976,732.599976,726.000000,728.950012,728.950012,4511101
2023-12-20,730.950012,733.000000,703.049988,705.250000,705.250000,8107602
2023-12-21,703.000000,711.900024,696.250000,708.849976,708.849976,7702232
2023-12-22,716.799988,731.000000,712.000000,724.700012,724.700012,12062238
2023-12-26,727.400024,727.500000,716.599976,719.549988,719.549988,7229143
2023-12-27,728.000000,741.849976,725.150024,740.900024,740.900024,15052800
2023-12-28,742.650024,757.950012,739.049988,753.900024,753.900024,14906199
2023-12-29,755.000000,802.900024,754.000000,779.950012,779.950012,41170191
2024-01-01,785.000000,798.700012,781.049988,790.599976,790.599976,12570717
2024-01-02,800.500000,804.000000,779.000000,784.400024,784.400024,13791090
2024-01-03,786.049988,790.000000,776.250000,781.450012,781.450012,8559060
2024-01-04,798.000000,801.799988,791.299988,795.750000,795.750000,14298444
2024-01-05,799.000000,805.900024,787.099976,790.950012,790.950012,11091198
2024-01-08,798.400024,800.349976,787.500000,789.099976,789.099976,7668471
2024-01-09,799.950012,809.200012,793.150024,799.799988,799.799988,12872757
2024-01-10,800.000000,811.000000,792.650024,808.450012,808.450012,9980044
2024-01-11,813.500000,817.500000,808.450012,815.650024,815.650024,11075167
2024-01-12,818.150024,818.549988,809.150024,816.450012,816.450012,7664094
2024-01-15,820.000000,820.400024,810.299988,812.450012,812.450012,4835856
2024-01-16,812.450012,827.000000,812.450012,818.849976,818.849976,10159066
2024-01-17,811.000000,813.700012,804.000000,805.549988,805.549988,7895439
2024-01-18,807.000000,822.950012,797.000000,819.049988,819.049988,11500495
2024-01-19,823.849976,826.000000,819.500000,823.549988,823.549988,5706888
2024-01-23,824.900024,827.599976,796.299988,800.450012,800.450012,9436209
2024-01-24,802.400024,812.000000,788.500000,810.900024,810.900024,7217542
2024-01-25,814.000000,814.150024,800.299988,811.849976,811.849976,10109720
2024-01-29,811.849976,843.799988,811.049988,841.000000,841.000000,12823686
2024-01-30,843.000000,885.950012,842.849976,858.849976,858.849976,19734613
2024-01-31,865.200012,896.500000,865.200012,884.200012,884.200012,24562392
2024-02-01,900.000000,900.150024,876.299988,878.500000,878.500000,14505885
2024-02-02,886.000000,895.750000,876.849976,878.750000,878.750000,13003437
2024-02-05,934.000000,950.000000,915.349976,926.799988,926.799988,38686871
2024-02-06,936.400024,941.299988,928.400024,939.549988,939.549988,12714803
2024-02-07,944.000000,944.000000,928.049988,933.799988,933.799988,7913010
2024-02-08,937.000000,939.700012,918.799988,924.299988,924.299988,11576253
2024-02-09,926.000000,927.400024,906.049988,915.000000,915.000000,7904881
2024-02-12,916.099976,925.000000,908.000000,911.599976,911.599976,7286778
2024-02-13,911.599976,919.099976,894.000000,906.900024,906.900024,8574218
2024-02-14,900.000000,919.950012,894.349976,918.299988,918.299988,6570939
2024-02-15,923.700012,927.000000,916.349976,920.549988,920.549988,6430799
2024-02-16,925.000000,948.799988,924.099976,938.599976,938.599976,12826164
